message,messagetype
RS.200.00 WAS WITHDRAWN USING YOUR HDFC BANK CARD ENDING 2819 ON 2018-07-05:18:17:38 AT RAGHUNATHPUR. AVL BAL: RS.4465.60,Debit
RS.200.00 WAS WITHDRAWN USING YOUR HDFC BANK CARD ENDING 2819 ON 2018-07-12:21:32:25 AT IDBI STAFF QUARTERS -8. AVL BAL: RS.668.10,Debit
RS.700.00 WAS WITHDRAWN USING YOUR HDFC BANK CARD ENDING 2819 ON 2018-08-01:21:10:06 AT NAYAPALLI BR. AVL BAL: RS.8578.20,Debit
"DEAR CUSTOMER,TXN OF INR 202.00 DONE VIA DEBIT CARD OF ACCT XX4104 ON 30-JUN-18.INFO: IIN*I-DEBIT*PAY.AVBL BAL:INR 1,364.03.FOR DISPUTE,CALL 04033667777.",Debit
RS 1085.00 CREDITED TO ACCOUNT XXXXX3554 OF UTIB LINKED TO MAIL.SMNCHTY@OKAXIS ON 2018-05-12. INFO: UPI/P2A/813219357282/SOURADEEP.HAZRA77@OKICICI,Debit
RS 12000.00 CREDITED TO ACCOUNT XXXXX3554 OF UTIB LINKED TO AXISSOUMEN@AXISBANK ON 2018-06-08. INFO: UPI/P2A/815923028895/UNISOUMEN@AXISBANK,Debit
"DEAR CUSTOMER,TXN OF INR 203.00 DONE VIA DEBIT CARD OF ACCT XX4104 ON 03-JUL-18.INFO: IIN*PAYTM .AVBL BAL:INR 1,292.50.FOR DISPUTE,CALL 04033667777.",Debit
RS 1800.00 CREDITED TO ACCOUNT XXXXX3554 OF UTIB LINKED TO AXISSOUMEN@AXISBANK ON 2018-06-11. INFO: UPI/P2A/816217729622/MAIL.SMNCHTY-2@OKHDFCBANK,Debit
RS 3476.00 CREDITED TO ACCOUNT XXXXX3554 OF UTIB LINKED TO AXISSOUMEN@AXISBANK ON 2018-06-13. INFO: UPI/P2A/816422785205/XPAY@DBS,Debit
"YOUR A/C XXXXX104321 DEBITED INR 2,000.00 ON 05/08/18 -TRANSFERRED TO MR. BHURA RAM . A/C BALANCE INR 3,212.00",Debit
"DEAR CUSTOMER,TXN OF INR 21.34 DONE VIA DEBIT CARD OF ACCT XX4104 ON 01-MAY-18.INFO: IPS*VILAS ENTER.AVBL BAL:INR 8,250.43.FOR DISPUTE,CALL 04033667777.",Debit
"YOUR A/C XXXXXXX8979 IS DEBITED WITH INR 1000.00 FOR TRANSFER TO MANJULA PUROHIT, ON 08.08.2018/11:34:17. AVAILABLE BALANCE IS INR 2347.52. ADARSH CREDIT.",Debit
"THANK YOU FOR USING YOUR SBI DEBIT CARD 521XX4287 FOR A PURCHASE WORTH RS448.0 ON POS RELIANCEJIO AT RELIANCEJIO TXN# NU6564068175.IF NOT DONE BY YOU, FORWARD THIS SMS FROM MOBILE NUMBER REGISTERED WITH SBI TO 9223008333 TO BLOCK YOUR CARD. YOU MAY ALSO CALL 1-800-111109",Debit
"THANK YOU FOR USING YOUR SBI DEBIT CARD 459XX5390 FOR A PURCHASE WORTH RS1203.0 ON POS 037044000903531 AT PAZHAMUDIR NILAYAM TXN# 817816071589.IF NOT DONE BY YOU, FORWARD THIS SMS FROM MOBILE NUMBER REGISTERED WITH SBI TO 9223008333 TO BLOCK YOUR CARD. YOU MAY ALSO CALL 1-800-111109",Debit
"DEAR CUSTOMER,TXN OF INR 22.00 DONE VIA DEBIT CARD OF ACCT XX2912 ON 14-AUG-18.INFO: VIN*DREAM11 .AVBL BAL:INR 65.35.FOR DISPUTE,CALL 04033667777.",Debit
"DEAR CUSTOMER,TXN OF INR 22.00 DONE VIA DEBIT CARD OF ACCT XX4104 ON 01-JUN-18.INFO: VPS*SHREE SAI E.AVBL BAL:INR 403.79.FOR DISPUTE,CALL 04033667777.",Debit
YOUR A/C 1101/4206 HAS BEEN DEBITED FOR RS. 100.00 ON 03/08/2018 TO:NFS/SITABULDI MARKET /03/08/2018/821510026365/5/1101/4206 1107.74 1107.74 SHIKSHAK BANK,Debit
"RS 6000 W/D AT SBI ATM S5NI012245621 SBIKUNNIAMUTHURCBECA,COIMBATORE FM A/CX5538ON13/07/18.TXN#3696.AVL BAL RS13329.23.IF NOT DONE BY YOU, FORWARD THIS SMS FROM MOBILE NUMBER REGISTERED WITH SBI TO 9223008333 TO BLOCK YOUR CARD. YOU MAY ALSO CALL 1-800-111109.DOWNLOAD YONO @ WWW.YONOSBI.COM",Debit
"THANK YOU FOR USING YOUR SBI DEBIT CARD 622XX7989 FOR A PURCHASE WORTH RS793.0 ON POS 42MS00000351390 AT MSW*DHIRAJLAL D MITHAI TXN# 509673.IF NOT DONE BY YOU, FORWARD THIS SMS FROM MOBILE NUMBER REGISTERED WITH SBI TO 9223008333 TO BLOCK YOUR CARD. YOU MAY ALSO CALL 1-800-111109",Debit
"DEAR CUSTOMER,TXN OF INR 224.00 DONE VIA DEBIT CARD OF ACCT XX7164 ON 16-AUG-18.INFO: VPS*SAGAR MOTOR.AVBL BAL:INR 3,392.49.FOR DISPUTE,CALL 04033667777.",Debit
"DEAR SBI UPI USER, YOUR ACCOUNT IS DEBITED INR 1000.0 ON DATE 2018-05-10 09:20:19 PM BY UPI REF NO 813021729890.DOWNLOAD YONO @ WWW.YONOSBI.COM",Debit
"DEAR SBI UPI USER, YOUR ACCOUNT IS DEBITED INR 1104.0 ON DATE 2018-05-15 01:28:52 PM BY UPI REF NO 813513664986.DOWNLOAD YONO @ WWW.YONOSBI.COM",Debit
"DEAR SBI UPI USER, YOUR ACCOUNT IS DEBITED INR 1444.0 ON DATE 2018-05-19 04:20:21 PM BY UPI REF NO 813916610352.DOWNLOAD YONO @ WWW.YONOSBI.COM",Debit
"DEAR CUSTOMER,TXN OF INR 228.90 DONE VIA DEBIT CARD OF ACCT XX4104 ON 11-JUN-18.INFO: VPS*BURGER KING.AVBL BAL:INR 1,057.26.FOR DISPUTE,CALL 04033667777.",Debit
"DEAR SBI UPI USER, YOUR ACCOUNT IS DEBITED INR 1544.0 ON DATE 2018-06-11 03:04:56 PM BY UPI REF NO 816215019009.DOWNLOAD YONO @ WWW.YONOSBI.COM",Debit
"DEAR SBI UPI USER, YOUR ACCOUNT IS DEBITED INR 2000.0 ON DATE 2018-06-22 01:10:07 PM BY UPI REF NO 817313051565.DOWNLOAD YONO @ WWW.YONOSBI.COM",Debit
"DEAR CUSTOMER,TXN OF INR 228.90 DONE VIA DEBIT CARD OF ACCT XX4104 ON 11-JUN-18.INFO: VPS*BURGER KING.AVBL BAL:INR 541.21.FOR DISPUTE,CALL 04033667777.",Debit
"DEAR CUSTOMER,TXN OF INR 23.00 DONE VIA DEBIT CARD OF ACCT XX4104 ON 07-MAY-18.INFO: VPS*THE ADDA .AVBL BAL:INR 6,977.60.FOR DISPUTE,CALL 04033667777.",Debit
"DEAR SBI UPI USER, YOUR ACCOUNT IS DEBITED INR 628.0 ON DATE 2018-07-19 10:39:43 AM BY UPI REF NO 820010639590.DOWNLOAD YONO @ WWW.YONOSBI.COM",Debit
"DEAR SBI UPI USER, YOUR ACCOUNT IS DEBITED INR 3000.0 ON DATE 2018-07-19 03:36:59 PM BY UPI REF NO 820015880183.DOWNLOAD YONO @ WWW.YONOSBI.COM",Debit
"DEAR SBI UPI USER, YOUR ACCOUNT IS DEBITED INR 980.0 ON DATE 2018-07-23 01:59:42 PM BY UPI REF NO 820413427560.DOWNLOAD YONO @ WWW.YONOSBI.COM",Debit
"DEAR SBI UPI USER, YOUR ACCOUNT IS DEBITED INR 6825.0 ON DATE 2018-07-26 10:47:59 AM BY UPI REF NO 820710449157.DOWNLOAD YONO @ WWW.YONOSBI.COM",Debit
"DEAR SBI UPI USER, YOUR ACCOUNT IS DEBITED INR 2205.0 ON DATE 2018-07-27 11:47:15 AM BY UPI REF NO 820811198071.DOWNLOAD YONO @ WWW.YONOSBI.COM",Debit
"DEAR SBI UPI USER, YOUR ACCOUNT IS DEBITED INR 4753.0 ON DATE 2018-08-02 10:03:50 PM BY UPI REF NO 821422329023.DOWNLOAD YONO /U00A1 WWW.YONOSBI.COM",Debit
"DEAR CUSTOMER,TXN OF INR 23.00 DONE VIA DEBIT CARD OF ACCT XX4104 ON 14-MAY-18.INFO: IIN*I-DEBIT*PAY.AVBL BAL:INR 5,308.60.FOR DISPUTE,CALL 04033667777.",Debit
"DEAR SBI UPI USER, YOUR ACCOUNT IS DEBITED INR 26.0 ON DATE 2018-08-10 11:32:29 PM BY UPI REF NO 822223495579.DOWNLOAD YONO @ WWW.YONOSBI.COM",Debit
"DEAR CUSTOMER,TXN OF INR 23.00 DONE VIA DEBIT CARD OF ACCT XX4104 ON 17-MAY-18.INFO: VPS*SALONI LADI.AVBL BAL:INR 1,053.74.FOR DISPUTE,CALL 04033667777.",Debit
"DEAR CUSTOMER,TXN OF INR 23.00 DONE VIA DEBIT CARD OF ACCT XX4104 ON 31-MAY-18.INFO: VPS*SALONI LADI.AVBL BAL:INR 630.69.FOR DISPUTE,CALL 04033667777.",Debit
"DEAR CUSTOMER,TXN OF INR 230.00 DONE VIA DEBIT CARD OF ACCT XX4104 ON 15-MAY-18.INFO: VPS*MHAISKAR IN.AVBL BAL:INR 3,409.60.FOR DISPUTE,CALL 04033667777.",Debit
"DEAR CUSTOMER,TXN OF INR 230.00 DONE VIA DEBIT CARD OF ACCT XX4104 ON 25-MAY-18.INFO: IPS*MHAISKAR IN.AVBL BAL:INR 230.59.FOR DISPUTE,CALL 04033667777.",Debit
"DEAR CUSTOMER,TXN OF INR 233.00 DONE VIA DEBIT CARD OF ACCT XX4104 ON 16-JUL-18.INFO: VIN*PAYTM .AVBL BAL:INR 1,911.40.FOR DISPUTE,CALL 04033667777.",Debit
"DEAR CUSTOMER,TXN OF INR 24.00 DONE VIA DEBIT CARD OF ACCT XX4104 ON 25-JUN-18.INFO: IIN*I-DEBIT*PAY.AVBL BAL:INR 223.02.FOR DISPUTE,CALL 04033667777.",Debit
"DEAR CUSTOMER,TXN OF INR 25.00 DONE VIA DEBIT CARD OF ACCT XX4104 ON 08-MAY-18.INFO: IPS*FUSION KITC.AVBL BAL:INR 6,808.10.FOR DISPUTE,CALL 04033667777.",Debit
"DEAR CUSTOMER,TXN OF INR 255.33 DONE VIA DEBIT CARD OF ACCT XX4104 ON 11-JUN-18.INFO: VPS*MEHROFI TRA.AVBL BAL:INR 1,633.16.FOR DISPUTE,CALL 04033667777.",Debit
"DEAR CUSTOMER,TXN OF INR 27.00 DONE VIA DEBIT CARD OF ACCT XX4104 ON 01-JUN-18.INFO: IIN*I-DEBIT*PAY.AVBL BAL:INR 376.79.FOR DISPUTE,CALL 04033667777.",Debit
"DEAR CUSTOMER,TXN OF INR 27.00 DONE VIA DEBIT CARD OF ACCT XX4104 ON 11-JUN-18.INFO: IIN*I-DEBIT*PAY.AVBL BAL:INR 986.36.FOR DISPUTE,CALL 04033667777.",Debit
"DEAR CUSTOMER,TXN OF INR 274.00 DONE VIA DEBIT CARD OF ACCT XX4104 ON 20-JUN-18.INFO: IIN*I-DEBIT*PAY.AVBL BAL:INR 712.04.FOR DISPUTE,CALL 04033667777.",Debit
"DEAR CUSTOMER,TXN OF INR 28.00 DONE VIA DEBIT CARD OF ACCT XX4104 ON 30-MAY-18.INFO: VPS*FUSION KITC.AVBL BAL:INR 899.69.FOR DISPUTE,CALL 04033667777.",Debit
"YOUR AC XXXXX654682 DEBITED INR 25.00 ON 07/08/18 -CDM CHARGE DR . AVL BAL INR 21,475.93.PLZ DOWNLOAD BUDDY",Debit
"DEAR CUSTOMER,TXN OF INR 280.00 DONE VIA DEBIT CARD OF ACCT XX4104 ON 29-MAY-18.INFO: IIN*I-DEBIT*PAY.AVBL BAL:INR 439.59.FOR DISPUTE,CALL 04033667777.",Debit
HELLO! YOUR A/C NO. 828234 HAS BEEN DEBITED BY RS. 700 ON 23AUG18. THE A/C BALANCE IS RS. 9185.00.INFO: UPI/P2A/823544786844/KAMAL SHARMA S O PU. CALL 18605005555 (IF IN INDIA) IF YOU HAVE NOT DONE THIS TRANSACTION.,Debit
HELLO! YOUR A/C NO. 828234 HAS BEEN DEBITED BY RS. 8000 ON 24AUG18. THE A/C BALANCE IS RS. 1236.00.INFO: UPI/P2A/823668496400/. CALL 18605005555 (IF IN INDIA) IF YOU HAVE NOT DONE THIS TRANSACTION.,Debit
"DEAR CUSTOMER,TXN OF INR 280.00 DONE VIA DEBIT CARD OF ACCT XX7164 ON 18-AUG-18.INFO: IIN*I-DEBIT*PAY.AVBL BAL:INR 16.24.FOR DISPUTE,CALL 04033667777.",Debit
"DEAR CUSTOMER,TXN OF INR 286.28 DONE VIA DEBIT CARD OF ACCT XX4104 ON 03-MAY-18.INFO: IIN*I-DEBIT*BIG.AVBL BAL:INR 7,551.15.FOR DISPUTE,CALL 04033667777.",Debit
"DEAR CUSTOMER,TXN OF INR 29.10 DONE VIA DEBIT CARD OF ACCT XX4104 ON 07-MAY-18.INFO: VPS*LOGIN. .AVBL BAL:INR 6,948.50.FOR DISPUTE,CALL 04033667777.",Debit
RS. 1500 WITHDRAWN FROM YOUR A/C *********005710 DETAILS: NFSD/BPCN104210//18:33:58/8214.TOT BAL:289.20CR AVL AMT:- 289.20(02-08-2018 18:31:42),Debit
YOUR A/C XXXXX008547 DEBITED INR 295.00 ON 15/07/18 -TRANSFERRED TO INVESTMENT INTERMEDI. A/C BALANCE INR 182.12,Debit
"DEAR CUSTOMER,TXN OF INR 290.00 DONE VIA DEBIT CARD OF ACCT XX4104 ON 27-JUL-18.INFO: VPS*LAKSHYA BUI.AVBL BAL:INR 290.53.FOR DISPUTE,CALL 04033667777.",Debit
"DEAR CUSTOMER,TXN OF INR 3,700.00 DONE VIA DEBIT CARD OF ACCT XX7344 ON 21-MAY-18.INFO: VPS*DMART .AVBL BAL:INR 28,976.89.FOR DISPUTE,CALL 04033667777.",Debit
"DEAR CUSTOMER,TXN OF INR 30.00 DONE VIA DEBIT CARD OF ACCT XX4104 ON 05-JUL-18.INFO: IIN*I-DEBIT*PAY.AVBL BAL:INR 690.27.FOR DISPUTE,CALL 04033667777.",Debit
"DEAR CUSTOMER, A/C XX861 DEBITED WITH RS.369.50 INFO:BIG BAZAAR COIMBA CUR BAL: RS.432.53. IF NOT DONE BY YOU, PLEASE CALL TOLL FREE 18004251809",Debit
"DEAR CUSTOMER,YOUR A/C SB/(GEN-SB)/1229 AT GANGAPUR BRANCH HAS BEEN DEBITED WITH RS 40,000.00(CLEAR BAL.RS 680.00 CR).TRN CATEGORY:CASH PAYMENTS",Debit
YOUR AC XXXXX088495 DEBITED INR 49.36 ON 09/03/18 -MAB SB DEBIT . AVL BAL INR 0.00.PLZ DOWNLOAD BUDDY,Debit
"DEAR CUSTOMER,TXN OF INR 30.00 DONE VIA DEBIT CARD OF ACCT XX4104 ON 08-MAY-18.INFO: VPS*FUNNY SIDEU.AVBL BAL:INR 6,833.10.FOR DISPUTE,CALL 04033667777.",Debit
"DEAR CUSTOMER,TXN OF INR 30.00 DONE VIA DEBIT CARD OF ACCT XX4104 ON 14-JUN-18.INFO: IIN*I-DEBIT*PAY.AVBL BAL:INR 3.12.FOR DISPUTE,CALL 04033667777.",Debit
"DEAR CUSTOMER,TXN OF INR 30.00 DONE VIA DEBIT CARD OF ACCT XX4104 ON 15-JUN-18.INFO: IIN*I-DEBIT*PAY.AVBL BAL:INR 66.75.FOR DISPUTE,CALL 04033667777.",Debit
"DEAR CUSTOMER,TXN OF INR 300.00 DONE VIA DEBIT CARD OF ACCT XX4104 ON 14-MAY-18.INFO: IIN*I-DEBIT*PAY.AVBL BAL:INR 3,839.60.FOR DISPUTE,CALL 04033667777.",Debit
"DEAR CUSTOMER,TXN OF INR 300.00 DONE VIA DEBIT CARD OF ACCT XX4104 ON 18-MAY-18.INFO: IPS*SAMARTH SER.AVBL BAL:INR 734.34.FOR DISPUTE,CALL 04033667777.",Debit
"DEAR CUSTOMER,TXN OF INR 300.00 DONE VIA DEBIT CARD OF ACCT XX4104 ON 28-JUN-18.INFO: VPS*MALHAR CAKE.AVBL BAL:INR 48.27.FOR DISPUTE,CALL 04033667777.",Debit
"RS. 1,000.00 DEBITED FROM A/C XXXXXXXX254103 ON 27/02/2018 AT 13:49:21. A/C BAL. RS. 7,254.34 .009588 -YABA PE GO MOBILE -MBANDHAN:<HTTPS://GOO.GL/JLJ8C1>",Debit
"DEAR CUSTOMER,TXN OF INR 300.00 DONE VIA DEBIT CARD OF ACCT XX4104 ON 30-APR-18.INFO: IIN*I-DEBIT*PAY.AVBL BAL:INR 8,271.77.FOR DISPUTE,CALL 04033667777.",Debit
"DEAR CUSTOMER,TXN OF INR 300.00 DONE VIA DEBIT CARD OF ACCT XX9852 ON 22-MAY-18.INFO: VPS*SHREEDHAR .AVBL BAL:INR 2,652.85.FOR DISPUTE,CALL 04033667777.",Debit
"DEAR CUSTOMER,TXN OF INR 306.00 DONE VIA DEBIT CARD OF ACCT XX4104 ON 23-MAY-18.INFO: IIN*PAYTM .AVBL BAL:INR 40.59.FOR DISPUTE,CALL 04033667777.",Debit
"DEAR CUSTOMER,TXN OF INR 32.00 DONE VIA DEBIT CARD OF ACCT XX4104 ON 07-MAY-18.INFO: VPS*SALONI LADI.AVBL BAL:INR 6,916.50.FOR DISPUTE,CALL 04033667777.",Debit
"RS. 10,000.00 DEBITED FROM A/C XXXXXXXX254103 ON 24/04/2018 AT 13:15:51. A/C BAL. RS. 420.59 .043208 -GANGAPU GO MOBILE -MBANDHAN:<HTTPS://GOO.GL/JLJ8C1>",Debit
"DEAR CUSTOMER,TXN OF INR 32.00 DONE VIA DEBIT CARD OF ACCT XX4104 ON 25-JUN-18.INFO: IIN*I-DEBIT*PAY.AVBL BAL:INR 247.02.FOR DISPUTE,CALL 04033667777.",Debit
"DEAR CUSTOMER,TXN OF INR 32.00 DONE VIA DEBIT CARD OF ACCT XX4104 ON 28-JUN-18.INFO: IIN*I-DEBIT*PAY.AVBL BAL:INR 548.27.FOR DISPUTE,CALL 04033667777.",Debit
"RS. 750.00 DEBITED FROM A/C XXXXXXXX254103 ON 02/05/2018 AT 17:39:15. A/C BAL. RS. 32,652.99 .008380 -HIRA PE GO MOBILE -MBANDHAN:<HTTPS://GOO.GL/JLJ8C1>",Debit
"DEAR CUSTOMER,TXN OF INR 33.00 DONE VIA DEBIT CARD OF ACCT XX4104 ON 16-JUL-18.INFO: IIN*I-DEBIT*PAY.AVBL BAL:INR 164.40.FOR DISPUTE,CALL 04033667777.",Debit
"YOUR A/C 1101/4206 HAS BEEN DEBITED FOR RS. 1,000.00 ON 13/07/2018 TO:NFS/IDBI MIDC CHK HNGNA /13/07/2018/819416812491/5/1101/4206 1586.7 1586.7 SHIKSHAK BANK",Debit
"AC XXXXXXXX00006635 DEBITED WITH RS.4000.00,16-02-2018 15:32:08 THRU ATM.FREE TXN ON OTH BANK ATM-5(INCL MAX 3 IN METRO) IN SB A/C ONLY. AVAL BAL RS.25804.71 CR. HELPLINE 18001802222",Debit
"YOUR A/C 071XXXXX0022 IS DEBITED BY INR 10,000.00 ON 21-APR-2018. INFO: ATM CASH WDL. TOTAL AVBL. BAL IS INR 6387.24",Debit
"AC XXXXXXXX00006635 DEBITED WITH RS.3000.00,05-05-2018 15:44:03 THRU ATM.FREE TXN ON OTH BANK ATM-5(INCL MAX 3 IN METRO) IN SB A/C ONLY. AVAL BAL RS.3483.66 CR. HELPLINE 18001802222",Debit
"AC XXXXXXXX00006635 DEBITED WITH RS.10000.00,03-06-2018 10:18:39 THRU ATM. AVAL BAL RS.33483.66 CR. HELPLINE 18001802222",Debit
"AC XXXXXXXX00006635 DEBITED WITH RS.5000.00,03-06-2018 10:17:02 THRU ATM. AVAL BAL RS.43483.66 CR. HELPLINE 18001802222",Debit
YOUR A/C NO XXXXXXXXXXXX6635 IS DEBITED FOR RS 10000.0 ON 06-06-18 AND A/C XXXXXXXXXXXX797 CREDITED (IMPS REF NO 815715286986),Debit
"AC XXXXXXXX00006635 DEBITED WITH RS.500.00,18-06-2018 16:24:27 THRU ATM.FREE TXN ON OTH BANK ATM-5(INCL MAX 3 IN METRO) IN SB A/C ONLY. AVAL BAL RS.1244.30 CR. HELPLINE 18001802222",Debit
"AC XXXXXXXX00006635 DEBITED WITH RS.3000.00,19-07-2018 14:19:30 THRU ATM.FREE TXN ON OTH BANK ATM-5(INCL MAX 3 IN METRO) IN SB A/C ONLY. AVAL BAL RS.19638.10 CR. HELPLINE 18001802222",Debit
"AC XXXXXXXX00006635 DEBITED WITH RS.200.00,28-07-2018 06:59:51 THRU ATM.FREE TXN ON OTH BANK ATM-5(INCL MAX 3 IN METRO) IN SB A/C ONLY. AVAL BAL RS.876.40 CR. HELPLINE 18001802222",Debit
THANK YOU FOR USING YOUR SBI DEBIT CARD 510XX1147 FOR A PURCHASE WORTH RS2882.0 ON POS HOMECREDIT11529 AT PAY*WWW HOMECREDIT CO TXN# 928425.,Debit
"THANK YOU FOR USING YOUR SBI DEBIT CARD 510XX1147 FOR A PURCHASE WORTH RS1145.0 ON POS 173380000000854 AT MOTOR TRADERS TXN# 452108.IF NOT DONE BY YOU, FORWARD THIS SMS FROM MOBILE NUMBER REGISTERED WITH SBI TO 9223008333 TO BLOCK YOUR CARD. YOU MAY ALSO CALL 1-800-111109",Debit
"DEAR CHANDER SHAKER, TRANSFER OF RS.1 TO UNKNOWN HAS BEEN SUCCESSFUL WITH REF NO:BDU9GM7",Debit
PSB000000000657670A/C NO **5230 DEBITED WITH RS 118--ATM ANUAL CHG 5129530145014966 (CLR BAL 6904CR)(13-06-2018 14:52:33),Debit
"YOUR A/C 071XXXXX0022 IS DEBITED BY INR 10,000.00 ON 20-APR-2018. INFO: ATM CASH WDL. TOTAL AVBL. BAL IS INR 49837.24",Debit
"RS 10000 W/D AT SBI ATM S5NA001826621 GILL ROAD BRANCH LUD,LUDHIANA FM A/CX6225ON07/03/18.TXN#2677.AVL BAL RS25823.87.IF NOT DONE BY YOU, FORWARD THIS SMS FROM MOBILE NUMBER REGISTERED WITH SBI TO 9223008333 TO BLOCK YOUR CARD. YOU MAY ALSO CALL 1-800-111109.DOWNLOAD YONO @ WWW.YONOSBI.COM",Debit
"RS 1000 W/D AT SBI ATM DFNP004733049 RAM GARHIA COLLEGE,LUDHIANA FM A/CX6225ON13/03/18.TXN#5631.AVL BAL RS7178.87.IF NOT DONE BY YOU, FORWARD THIS SMS FROM MOBILE NUMBER REGISTERED WITH SBI TO 9223008333 TO BLOCK YOUR CARD. YOU MAY ALSO CALL 1-800-111109.DOWNLOAD YONO @ WWW.YONOSBI.COM",Debit
"RS 2500 W/D AT SBI ATM S5NA001826621 GILL ROAD BRANCH LUD,LUDHIANA FM A/CX6225ON07/04/18.TXN#5585.AVL BAL RS15887.87.IF NOT DONE BY YOU, FORWARD THIS SMS FROM MOBILE NUMBER REGISTERED WITH SBI TO 9223008333 TO BLOCK YOUR CARD. YOU MAY ALSO CALL 1-800-111109.DOWNLOAD YONO @ WWW.YONOSBI.COM",Debit
"YOUR AC XXXXX186225 DEBITED INR 25.00 ON 23/04/18 -CDM CHARGE DR . AVL BAL INR 5,877.87.PLZ DOWNLOAD BUDDY",Debit
"YOUR AC XXXXX186225 DEBITED INR 25.00 ON 24/04/18 -CDM CHARGE DR . AVL BAL INR 7,927.87.PLZ DOWNLOAD BUDDY",Debit
"YOUR AC XXXXX186225 DEBITED INR 25.00 ON 25/04/18 -CDM CHARGE DR . AVL BAL INR 15,352.87.PLZ DOWNLOAD BUDDY",Debit
"RS 1000 W/D AT SBI ATM DFNP004733049 RAM GARHIA COLLEGE,LUDHIANA FM A/CX6225ON27/04/18.TXN#7047.AVL BAL RS26131.87.IF NOT DONE BY YOU, FORWARD THIS SMS FROM MOBILE NUMBER REGISTERED WITH SBI TO 9223008333 TO BLOCK YOUR CARD. YOU MAY ALSO CALL 1-800-111109.DOWNLOAD YONO @ WWW.YONOSBI.COM",Debit
"RS 300 W/D AT SBI ATM DFNP004733049 RAM GARHIA COLLEGE,LUDHIANA FM A/CX6225ON30/04/18.TXN#7916.AVL BAL RS19806.87.IF NOT DONE BY YOU, FORWARD THIS SMS FR",Debit
"YOUR AC XXXXX186225 DEBITED INR 25.00 ON 01/05/18 -CDM CHARGE DR . AVL BAL INR 47,081.87.PLZ DOWNLOAD BUDDY",Debit
"DEAR CUSTOMER,TXN OF INR 332.24 DONE VIA DEBIT CARD OF ACCT XX4104 ON 28-JUN-18.INFO: VPS*SUKHWANI PE.AVBL BAL:INR 266.03.FOR DISPUTE,CALL 04033667777.",Debit
"RS. 3,500.00 DEBITED FROM A/C XXXXXXXX254103 ON 05/05/2018 AT 11:19:20. A/C BAL. RS. 22,652.99 .476255 -IDBI GA GO MOBILE -MBANDHAN:<HTTPS://GOO.GL/JLJ8C1>",Debit
"DEAR CUSTOMER,TXN OF INR 338.32 DONE VIA DEBIT CARD OF ACCT XX4104 ON 13-AUG-18.INFO: VPS*ATO*MAULI P.AVBL BAL:INR 2,184.46.FOR DISPUTE,CALL 04033667777.",Debit
"DEAR CUSTOMER,TXN OF INR 34.00 DONE VIA DEBIT CARD OF ACCT XX4104 ON 07-JUN-18.INFO: VIN*PAYTM .AVBL BAL:INR 15.49.FOR DISPUTE,CALL 04033667777.",Debit
"RS. 2,000.00 DEBITED FROM A/C XXXXXXXX254103 ON 17/02/2018 AT 13:33:34. A/C BAL. RS. 5,254.34 .231305 -SBI PAI GO MOBILE -MBANDHAN:<HTTPS://GOO.GL/JLJ8C1>",Debit
"DEAR CUSTOMER,TXN OF INR 34.00 DONE VIA DEBIT CARD OF ACCT XX4104 ON 07-JUN-18.INFO: VIN*PAYTM .AVBL BAL:INR 67.39.FOR DISPUTE,CALL 04033667777.",Debit
"RS. 6.00 DEBITED FROM YOUR A/C XXXXXXXX447666 AT 02/04/2018 16:50:52. LEDGER BALANCE RS. 2,278.25 AND CLEAR BALANCE RS. 2,278.25",Debit
YOUR ACCOUNT XXXXX87165 HAD A DEBIT TRANSACTION OF RS. 59.00 ON 19/03/2018 AT 13:32:32. CURRENT BALANCE IS RS. 223.11. APGBNK MULUMUDI BUS ST.,Debit
"DEAR CUSTOMER,TXN OF INR 34.00 DONE VIA DEBIT CARD OF ACCT XX4104 ON 22-JUN-18.INFO: IIN*I-DEBIT*PAY.AVBL BAL:INR 546.04.FOR DISPUTE,CALL 04033667777.",Debit
RS. 6000 WITHDRAWN FROM YOUR A/C *********005710 DETAILS: TOMAHESH UBALE.TOT BAL:8204.20CR AVL AMT:- 8204.20(05-07-2018 16:38:58),Debit
"DEAR CUSTOMER, RS.100.00 WAS WITHDRAWN USING YOUR PAYTM RUPAY DEBIT CARD LINKED TO YOUR ACCOUNT XXXXXXXX2626 AT AMTA RANIHATI ROAD AMTA WBIN ON 25-4-2018.UPDATED BALANCE: .93. IN CASE OF UNAUTHORIZED USE, BLOCK YOUR CARD IMMEDIATELY.QUERIES? WRITE TO US AT HTTP://M.P-Y.TM/CARE",Debit
HELLO! YOUR A/C NO. 093554 HAS BEEN DEBITED BY RS. 598.87 ON 16JUN18. THE A/C BALANCE IS RS. 0.00. INFO: CONSOLIDATED CHARGES FOR A/C,Debit
HELLO! YOUR A/C NO. 093554 HAS BEEN DEBITED BY RS. 46.53 ON 14JUL18. THE A/C BALANCE IS RS. 0.00. INFO: GST @18% ON CHARGE,Debit
"DEAR CUSTOMER,TXN OF INR 347.00 DONE VIA DEBIT CARD OF ACCT XX4104 ON 11-JUN-18.INFO: VPS*95 PASTA N .AVBL BAL:INR 1,286.16.FOR DISPUTE,CALL 04033667777.",Debit
HELLO! YOUR A/C NO. 093554 HAS BEEN DEBITED BY RS. 89.06 ON 11AUG18. THE A/C BALANCE IS RS. 216.19. INFO: GST @18% ON CHARGE,Debit
